"","participant","activity","body_time_mean_X","body_time_mean_Y","body_time_mean_Z","body_time_stdev_X","body_time_stdev_Y","body_time_stdev_Z","gravity_time_mean_X","gravity_time_mean_Y","gravity_time_mean_Z","gravity_time_stdev_X","gravity_time_stdev_Y","gravity_time_stdev_Z","body_timeJerk_mean_X","body_timeJerk_mean_Y","body_timeJerk_mean_Z","body_timeJerk_stdev_X","body_timeJerk_stdev_Y","body_timeJerk_stdev_Z","gyro_time_mean_X","gyro_time_mean_Y","gyro_time_mean_Z","gyro_time_stdev_X","gyro_time_stdev_Y","gyro_time_stdev_Z","gyro_timeJerk_mean_X","gyro_timeJerk_mean_Y","gyro_timeJerk_mean_Z","gyro_timeJerk_stdev_X","gyro_timeJerk_stdev_Y","gyro_timeJerk_stdev_Z","body_frequency_mean_X","body_frequency_mean_Y","body_frequency_mean_Z","body_frequency_stdev_X","body_frequency_stdev_Y","body_frequency_stdev_Z","body_frequencyJerk_mean_X","body_frequencyJerk_mean_Y","body_frequencyJerk_mean_Z","body_frequencyJerk_stdev_X","body_frequencyJerk_stdev_Y","body_frequencyJerk_stdev_Z","gyro_frequency_mean_X","gyro_frequency_mean_Y","gyro_frequency_mean_Z","gyro_frequency_stdev_X","gyro_frequency_stdev_Y","gyro_frequency_stdev_Z"
"108",18,"walking_upstairs","3.1257091e-001","-9.4590376e-002","-2.6350513e-001","-3.9370505e-001","-1.4248305e-001","-1.2241905e-001","9.3115901e-001","-2.9286802e-001","1.2527990e-001","-9.5442171e-001","-7.8208503e-001","-6.8456494e-001","9.1790733e-002","-1.9700473e-001","-2.6927606e-001","-5.9313464e-001","-6.0170716e-001","-8.1892386e-001","-1.0592584e-001","-2.3332403e-001","6.4074997e-002","-6.6910174e-001","-4.5332540e-001","-4.9244863e-001","2.4009980e-002","1.1696878e-001","-7.4812211e-002","-7.7395375e-001","-8.7181224e-001","-6.8897980e-001","-4.7014581e-001","-2.9313256e-001","-4.3859626e-001","-3.6595060e-001","-1.2491841e-001","-4.4818925e-002","-6.1682179e-001","-6.0013347e-001","-8.0175766e-001","-6.0411024e-001","-6.3280068e-001","-8.3432551e-001","-6.4182482e-001","-6.3702093e-001","-5.0487199e-001","-6.7964747e-001","-3.6946463e-001","-5.3470953e-001"
"109",19,"laying","2.6349230e-001","-2.8010879e-002","-6.9832314e-002","-9.9174850e-001","-8.5162070e-001","-9.1283767e-001","-4.6888904e-001","8.2298367e-001","5.8566905e-001","-9.8713743e-001","-8.6558464e-001","-8.8772834e-001","7.9433561e-002","7.1786631e-002","-3.8101071e-002","-9.8543582e-001","-9.3661930e-001","-9.7841387e-001","-2.9386085e-001","-4.9626264e-001","1.7782645e-001","-8.4361171e-001","-9.2976979e-001","-9.7483255e-001","2.8106583e-002","-2.9393329e-003","-3.8640041e-002","-9.5609837e-001","-9.9202912e-001","-9.8152106e-001","-9.8887663e-001","-8.8069903e-001","-9.3947602e-001","-9.9320346e-001","-8.4626118e-001","-9.0514858e-001","-9.8450589e-001","-9.3115102e-001","-9.7279238e-001","-9.8796335e-001","-9.4905879e-001","-9.8325016e-001","-8.1150005e-001","-9.5222666e-001","-9.7089345e-001","-8.5381257e-001","-9.1913327e-001","-9.7849439e-001"
"110",19,"sitting","2.1523208e-001","-2.5783150e-002","-1.2421765e-001","-8.6536228e-001","-7.7066601e-001","-8.6609650e-001","4.0573023e-001","4.5452518e-001","6.7208228e-001","-7.1033811e-001","-7.8771440e-001","-8.0763594e-001","1.6496916e-001","-1.2163448e-001","-8.1672258e-002","-9.8659567e-001","-9.7849160e-001","-9.8720888e-001","-4.7467159e-002","-4.3509159e-001","4.4826878e-001","-9.8718374e-001","-9.6092427e-001","-9.3064417e-001","-8.2123399e-002","-2.8610163e-002","-7.0235598e-002","-9.7624592e-001","-9.9228895e-001","-9.8847873e-001","-8.8539383e-001","-8.2008131e-001","-9.1336492e-001","-8.5792245e-001","-7.6131521e-001","-8.5277410e-001","-9.8651410e-001","-9.8095570e-001","-9.8369701e-001","-9.8789588e-001","-9.7700264e-001","-9.8964917e-001","-9.7681966e-001","-9.7676572e-001","-9.5704444e-001","-9.9131797e-001","-9.5367796e-001","-9.2979454e-001"
"111",19,"standing","2.7071336e-001","-2.7076800e-002","-1.3884180e-001","-9.6741907e-001","-8.9515148e-001","-8.6817292e-001","9.3982213e-001","-2.4486490e-001","1.4497240e-001","-9.8641633e-001","-9.7601677e-001","-9.0333320e-001","5.9535629e-002","-2.9997188e-002","1.1989074e-002","-9.3238570e-001","-9.5584755e-001","-9.6632281e-001","-1.3705540e-002","-2.7495079e-001","1.8370867e-001","-8.8654886e-001","-8.7946422e-001","-9.2343016e-001","-8.7201452e-002","-3.5524194e-002","-9.4213680e-002","-8.9100242e-001","-9.3479976e-001","-9.3781453e-001","-9.5104198e-001","-9.1901369e-001","-9.2251121e-001","-9.7680766e-001","-8.8965917e-001","-8.5224513e-001","-9.2979304e-001","-9.5535143e-001","-9.5858566e-001","-9.4181640e-001","-9.5968943e-001","-9.7345767e-001","-8.5912628e-001","-8.9586525e-001","-9.0579589e-001","-8.9519997e-001","-8.7105017e-001","-9.3714797e-001"
"112",19,"walking","2.8232928e-001","-8.2669225e-002","-2.1588551e-001","-1.7177933e-001","2.0522129e-001","-2.6928978e-001","9.4326540e-001","-2.4456923e-001","2.8780554e-002","-9.8418328e-001","-9.2195464e-001","-8.0455635e-001","-1.9963577e-001","-3.7732010e-001","-2.2335175e-001","-9.4241253e-002","7.7244151e-002","-4.0806344e-001","2.9717125e-001","-3.5201230e-001","3.2401579e-002","-7.1401679e-002","-2.8026055e-001","-2.9337743e-001","2.4561388e-001","-2.7904802e-001","-1.3996396e-001","-6.4808059e-002","-5.2727482e-001","-4.2043622e-001","-8.9808710e-002","2.6220220e-001","-2.6382963e-001","-2.0635797e-001","9.6727654e-002","-3.3208234e-001","-1.4087886e-001","3.5642591e-002","-3.6349420e-001","-1.2525082e-001","5.0256523e-002","-4.4977615e-001","1.7466193e-001","-2.8487007e-001","-2.3394206e-001","-1.4949623e-001","-2.8247080e-001","-3.7854138e-001"
"113",19,"walking_downstairs","2.6823055e-001","-4.1461452e-003","-9.4502785e-002","4.7312327e-001","4.5240296e-001","-1.5260038e-001","9.2175038e-001","-2.3756132e-001","-1.9321532e-002","-9.6968812e-001","-9.3516573e-001","-9.5474617e-001","-3.1558719e-002","-8.8554759e-002","2.0701970e-001","4.0704670e-001","3.0789704e-001","-3.0839336e-001","-2.0368662e-001","8.9375554e-002","6.3624539e-002","-5.3013624e-002","-3.5541013e-001","-4.0598648e-002","-5.2777802e-001","1.1851322e-002","-1.9208760e-001","5.2254156e-002","-4.2098649e-001","4.3788432e-002","2.5880088e-001","4.1905148e-001","-1.0596656e-001","5.4938037e-001","3.7785530e-001","-2.5210147e-001","2.5946143e-001","2.3672804e-001","-2.2808992e-001","4.3404041e-001","2.9913919e-001","-3.8796717e-001","2.6982783e-001","-3.4514072e-001","9.2414447e-002","-1.5631333e-001","-3.6638515e-001","-1.7621157e-001"
"114",19,"walking_upstairs","4.7593491e-002","-1.2500551e-001","-2.9361956e-001","-1.8718550e-001","3.4983809e-002","-2.1010500e-001","9.1910050e-001","-3.4992630e-001","-5.1574822e-002","-8.3704746e-001","-6.9922698e-001","-6.5828166e-001","6.8587853e-002","5.2768241e-001","1.0112750e-001","-3.6174403e-001","-2.4401322e-001","-5.7345676e-001","-3.8497681e-001","-2.2812372e-003","-1.5874263e-002","-5.1944119e-001","-3.2534150e-001","-3.9498024e-001","3.2933050e-003","2.0956970e-002","-5.4985449e-002","-3.0210802e-001","-7.1676286e-001","-5.6298215e-001","-3.0457093e-001","1.1575882e-002","-3.2432786e-001","-1.4523256e-001","-1.7877803e-002","-2.1076870e-001","-4.1020098e-001","-3.0587421e-001","-5.3630537e-001","-3.6741235e-001","-2.2593409e-001","-6.0837677e-001","-3.3781066e-001","-4.8349203e-001","-3.4435651e-001","-5.7811711e-001","-2.4857258e-001","-4.6778738e-001"
"115",20,"laying","-4.7255704e-001","3.6756512e-002","-5.9596940e-002","-2.5556596e-001","-6.6177362e-001","-8.4663764e-001","-4.5881749e-001","7.6221235e-001","6.0523365e-001","5.4174973e-001","-6.9455084e-001","-7.8533795e-001","5.7988206e-001","-1.6572639e-001","-1.0553152e-001","-9.3256009e-001","-8.7593077e-001","-9.5207118e-001","-2.6069213e-002","-3.5628791e-001","6.3001183e-001","-9.5053950e-001","-8.8774383e-001","-8.9066134e-001","-1.2405281e-001","4.6929228e-002","-1.2029038e-001","-9.5970222e-001","-9.5883460e-001","-9.4335823e-001","-3.4405424e-001","-7.3073386e-001","-8.7610289e-001","-2.2326323e-001","-6.5015203e-001","-8.4206344e-001","-9.3321033e-001","-8.6738035e-001","-9.4418761e-001","-9.3794277e-001","-8.9701235e-001","-9.5883776e-001","-9.3739546e-001","-8.8580482e-001","-8.8639014e-001","-9.5464299e-001","-8.8964515e-001","-9.0192692e-001"
"116",20,"sitting","2.2853332e-001","8.5512993e-002","-4.5229986e-002","-9.2760037e-001","-2.6386551e-001","-5.2441658e-001","8.8259715e-001","1.1678725e-001","3.1386415e-001","-8.8691641e-001","-3.9105640e-001","-4.7443859e-001","1.2637493e-001","-3.8783255e-001","-2.8980224e-001","-9.7395470e-001","-9.3523445e-001","-9.7826544e-001","-3.6658479e-002","-2.9194091e-001","3.4478335e-001","-9.7596945e-001","-9.2834289e-001","-8.8963692e-001","-9.9626070e-002","-2.3660342e-002","-4.3734925e-002","-9.8748762e-001","-9.8237143e-001","-9.7311367e-001","-9.4104010e-001","-4.3177942e-001","-6.7595498e-001","-9.2258133e-001","-2.3325234e-001","-4.8841566e-001","-9.7307902e-001","-9.3714155e-001","-9.7630506e-001","-9.7741976e-001","-9.3748037e-001","-9.7860263e-001","-9.7641707e-001","-9.4908704e-001","-9.2833762e-001","-9.7599954e-001","-9.1833941e-001","-8.8926111e-001"
"117",20,"standing","2.7717984e-001","-3.2902938e-002","-6.5472481e-002","-9.8841914e-001","-8.8968502e-001","-9.3007898e-001","9.5731698e-001","-1.6918009e-001","1.1199932e-001","-9.9270479e-001","-9.3397547e-001","-9.3136094e-001","7.9289897e-002","5.7221836e-002","-3.8817035e-002","-9.7492235e-001","-9.6858838e-001","-9.6793770e-001","-1.6483050e-002","-4.7608008e-002","1.1939368e-001","-9.4894066e-001","-9.2212810e-001","-9.4984045e-001","-1.3686494e-001","-1.1197298e-001","-9.3001440e-002","-9.4185947e-001","-9.5211580e-001","-9.7581292e-001","-9.8247371e-001","-9.1719248e-001","-9.4383979e-001","-9.9183827e-001","-8.8305573e-001","-9.2707291e-001","-9.7338283e-001","-9.6457629e-001","-9.6038996e-001","-9.7919261e-001","-9.7693977e-001","-9.7488004e-001","-9.2395452e-001","-9.0612425e-001","-9.4522301e-001","-9.5733039e-001","-9.3439774e-001","-9.5590949e-001"
"118",20,"walking","1.9304071e-001","-9.7692172e-003","-1.4789921e-001","-3.9045822e-001","1.1503358e-001","-2.3059896e-001","9.2280966e-001","-3.1019818e-001","-5.2477949e-002","-9.5775964e-001","-9.6600703e-001","-8.3459875e-001","2.8328365e-001","8.5236569e-002","3.4279305e-001","-3.1404041e-001","-1.5978508e-001","-4.7455849e-001","-3.5433285e-001","2.3454253e-001","1.1841106e-001","-3.3630441e-001","-2.1837296e-001","-2.6310884e-001","7.4853476e-002","-1.4354674e-002","-1.4953901e-001","-4.5270493e-001","-3.2629492e-001","-5.0400785e-001","-3.1219877e-001","2.3414611e-002","-2.5490194e-001","-4.2414603e-001","9.1118296e-002","-2.7831337e-001","-3.4361747e-001","-2.3315993e-001","-4.3591321e-001","-3.4365044e-001","-1.3474327e-001","-5.1049173e-001","-2.3879538e-001","-1.9529125e-001","-2.9253573e-001","-3.6896946e-001","-2.3853213e-001","-3.2098328e-001"
"119",20,"walking_downstairs","4.4484286e-001","7.4136587e-004","-1.8912317e-001","2.7788029e-001","4.1849650e-001","9.8456702e-002","9.0983983e-001","-2.6424239e-001","-4.7220568e-002","-9.1019617e-001","-8.2011402e-001","-8.7869493e-001","5.8538375e-001","-3.0731849e-001","7.0128951e-002","1.9011456e-001","9.8064773e-002","-2.3797276e-001","-2.8338093e-001","1.1217555e-001","1.5977209e-001","-2.9336119e-001","-1.7373052e-001","-1.2073661e-001","-6.4487650e-002","7.2242105e-002","-2.3610357e-001","-2.3974857e-001","-3.1248085e-001","-2.5603842e-001","3.2573774e-001","3.6078059e-001","2.9943542e-002","2.5854639e-001","3.5876569e-001","4.9365454e-002","9.4740064e-002","4.1684889e-002","-1.5277445e-001","1.8435681e-001","8.6934787e-002","-3.2183857e-001","-1.5819437e-001","-1.5333505e-001","-5.8641562e-002","-3.3702891e-001","-1.9243111e-001","-2.2240239e-001"
"120",20,"walking_upstairs","-4.7663634e-002","-1.2549449e-001","-2.9959720e-001","-2.7184095e-001","2.4252817e-002","-2.0044872e-001","8.6682619e-001","-3.6697929e-001","-2.0853059e-001","-7.3582112e-001","-6.6631071e-001","-6.1861058e-001","1.2556070e-001","6.5442163e-001","2.2826169e-001","-3.2196093e-001","-3.8687199e-001","-5.6262192e-001","1.2473221e-001","-2.5577520e-001","-1.2528652e-001","-6.0850362e-001","-2.6389475e-001","-9.3152564e-002","-1.8189704e-001","-7.7807488e-002","1.0219247e-001","-5.0408090e-001","-5.7567380e-001","-3.3429268e-001","-2.8487375e-001","-3.0291731e-002","-2.6294782e-001","-2.6669767e-001","-1.1942013e-002","-2.2882080e-001","-3.7628916e-001","-4.0076238e-001","-5.0559351e-001","-3.2517710e-001","-4.1403474e-001","-6.1953358e-001","-4.9302208e-001","-3.3333603e-001","-6.6275208e-002","-6.4517104e-001","-2.2921865e-001","-1.8499119e-001"
"121",21,"laying","7.0999584e-002","-4.2099278e-002","8.2333750e-002","-7.7574566e-001","-6.6404527e-001","-2.5046695e-001","-1.2939799e-002","6.4839622e-001","6.6369649e-001","-5.1945788e-001","-8.4527626e-001","-1.1689542e-001","2.0417404e-001","-7.3590452e-002","-4.3124371e-001","-9.3095091e-001","-7.9109710e-001","-9.0745459e-001","-7.2713929e-002","-5.2054243e-001","3.1658648e-001","-8.3962467e-001","-8.6418855e-001","-8.9165643e-001","2.4382138e-002","-3.5144383e-002","-1.1259885e-001","-9.0470310e-001","-9.0971068e-001","-9.2956794e-001","-8.0860514e-001","-6.7424220e-001","-4.7295811e-001","-7.6375045e-001","-6.7910543e-001","-2.0106863e-001","-9.2180622e-001","-7.9501775e-001","-8.9526051e-001","-9.5013883e-001","-8.0131031e-001","-9.1838541e-001","-7.8425776e-001","-8.6806436e-001","-8.7846006e-001","-8.5730231e-001","-8.6270783e-001","-9.0615804e-001"
"122",21,"sitting","2.4694235e-001","2.8695415e-003","-1.3665720e-001","-9.5580490e-001","-8.5576699e-001","-9.0430351e-001","9.3508222e-001","-7.6839942e-002","-2.6387340e-001","-9.0009052e-001","-8.2243146e-001","-8.5540915e-001","4.4907864e-002","-9.8558926e-002","-7.4634834e-002","-9.8929765e-001","-9.7064453e-001","-9.6826071e-001","-1.6750206e-005","-1.3849413e-001","2.2099011e-001","-9.8978614e-001","-9.6068974e-001","-9.5542627e-001","-9.9748585e-002","7.0199926e-005","-5.5680555e-002","-9.9050946e-001","-9.8301827e-001","-9.8379739e-001","-9.6145998e-001","-8.5826623e-001","-9.3257753e-001","-9.5346367e-001","-8.6253660e-001","-8.9641769e-001","-9.8785146e-001","-9.6834423e-001","-9.5726768e-001","-9.9229011e-001","-9.7607227e-001","-9.8047948e-001","-9.8710946e-001","-9.5424836e-001","-9.6697613e-001","-9.9057087e-001","-9.6546843e-001","-9.5592707e-001"
"123",21,"standing","2.4534993e-001","-2.5551293e-002","-2.3397080e-001","-8.4716936e-001","-8.0518094e-001","-7.1755421e-001","8.9202801e-001","-3.2142202e-001","-1.5448608e-001","-8.5934073e-001","-9.2967150e-001","-7.5864693e-001","1.0283049e-001","5.4807904e-002","-2.3776918e-002","-7.5168274e-001","-7.5157583e-001","-8.8889772e-001","1.6240226e-001","-2.4303583e-002","2.4723833e-001","-8.6090571e-001","-7.3646531e-001","-7.9341711e-001","-1.6694491e-001","-1.9248128e-001","-1.1814358e-001","-7.5341328e-001","-8.0413135e-001","-8.0239306e-001","-7.8841553e-001","-7.5921141e-001","-8.2755469e-001","-8.7781649e-001","-8.4679130e-001","-6.8823359e-001","-7.2814104e-001","-7.3641826e-001","-8.7263512e-001","-8.0595990e-001","-7.9092147e-001","-9.0427383e-001","-7.7798859e-001","-6.8826730e-001","-7.4770867e-001","-8.9024452e-001","-7.7309365e-001","-8.2969499e-001"
"124",21,"walking","2.9701681e-001","-8.6873361e-002","-8.3972789e-002","-3.4483074e-001","-1.3050370e-002","-2.5412345e-001","8.6774788e-001","-3.5575947e-001","-2.4528950e-001","-9.6421525e-001","-8.9282083e-001","-9.6339758e-001","-5.8536768e-002","5.8474701e-002","-3.4597446e-001","-1.8943434e-001","-6.2011969e-002","-5.3698557e-001","-9.5111938e-002","4.0008394e-002","1.6182001e-001","-4.8035886e-001","-4.4860629e-001","-4.5482073e-001","-5.4776281e-002","-1.4315709e-002","-2.0315729e-001","-2.6839255e-001","-4.8196390e-001","-5.7875392e-001","-2.5311458e-001","3.1503708e-002","-2.4992082e-001","-3.8466125e-001","-1.0052494e-001","-3.1729966e-001","-2.1864271e-001","-1.0871647e-001","-4.4762142e-001","-2.3068818e-001","-7.3235101e-002","-6.3348581e-001","-2.8336535e-001","-4.1974892e-001","-4.4515032e-001","-5.4402360e-001","-4.7111735e-001","-5.0775412e-001"
"125",21,"walking_downstairs","4.5859965e-001","-6.0194201e-002","-5.0947975e-002","3.0765118e-001","3.6437466e-001","1.2454551e-001","8.3276484e-001","-3.7220818e-001","-2.2762080e-001","-9.1735595e-001","-9.4624161e-001","-8.2489983e-001","2.5433229e-001","2.0095994e-001","-1.1664424e-001","2.1863182e-001","4.8297614e-002","-4.0975323e-002","-1.9623678e-001","1.4641319e-001","1.1559242e-001","-5.5039580e-001","-3.6130965e-001","-3.1083548e-001","-1.6622806e-001","-5.0101244e-001","2.4800445e-002","-4.7118313e-001","-4.4676329e-001","-3.0227397e-001","2.0813320e-001","2.5464101e-001","1.0406494e-001","3.4480268e-001","3.3371503e-001","4.5235676e-002","7.5580001e-002","4.4472348e-002","-3.4344394e-002","2.5628378e-001","-2.3223342e-002","-4.6003194e-002","-4.4600285e-001","-2.4152500e-001","-2.1822217e-001","-5.8360719e-001","-4.5269720e-001","-4.0706687e-001"
"126",21,"walking_upstairs","1.4842824e-001","-9.5395775e-002","-1.6044299e-001","-2.7205422e-001","2.9319794e-002","-3.3160538e-001","8.3338956e-001","-3.9194561e-001","-2.9247906e-001","-8.2176173e-001","-7.8175536e-001","-9.0163652e-001","3.8536545e-001","-3.1969314e-001","-2.7869013e-001","-4.8300036e-001","-2.4899350e-001","-6.4588629e-001","3.4126854e-001","-4.4460365e-001","-1.5723246e-001","-5.9593536e-001","-5.3231727e-001","-1.3730351e-001","-2.7513158e-001","-4.9648045e-004","-3.1287479e-002","-6.6864970e-001","-6.5969974e-001","-5.9758302e-001","-3.6762116e-001","-1.3436768e-002","-4.7211885e-001","-2.3751111e-001","-1.3272522e-002","-3.1134609e-001","-5.0290936e-001","-2.1544854e-001","-6.1447737e-001","-5.0785551e-001","-3.4972534e-001","-6.7520838e-001","-5.4181596e-001","-4.9632509e-001","-3.3097965e-001","-6.1433348e-001","-5.5932594e-001","-1.6152306e-001"
"127",22,"laying","6.2543425e-001","1.8358693e-002","-2.0196594e-001","-7.5200568e-001","-9.2630951e-001","-8.1533357e-001","-5.1237774e-001","6.2025569e-001","8.1977419e-001","-3.8358730e-001","-8.7146755e-001","-6.7788140e-001","-7.4781243e-002","-4.9425990e-002","1.0080122e-001","-9.7824417e-001","-9.7747630e-001","-9.8268304e-001","-8.9328221e-002","-4.6053080e-001","6.3353974e-001","-9.7895936e-001","-8.7268572e-001","-8.0091736e-001","-9.0477546e-002","2.4515926e-002","-1.8211877e-001","-9.8652139e-001","-9.8953315e-001","-9.8374987e-001","-7.9524644e-001","-9.2489539e-001","-8.7371131e-001","-7.3658709e-001","-9.3068783e-001","-8.0031474e-001","-9.7541747e-001","-9.7596051e-001","-9.7904149e-001","-9.8417296e-001","-9.8123337e-001","-9.8510336e-001","-9.7616414e-001","-9.1080252e-001","-8.0706161e-001","-9.7980799e-001","-8.5463332e-001","-8.1693301e-001"
"128",22,"sitting","2.8593489e-001","-4.7021963e-002","-1.3998632e-001","-9.7122527e-001","-8.7740463e-001","-8.9664916e-001","6.7956039e-001","3.9865413e-001","4.6035343e-001","-9.3665140e-001","-9.0493486e-001","-8.9804129e-001","9.4284811e-002","1.3203416e-002","6.9060464e-002","-9.6501963e-001","-9.2464492e-001","-9.5483340e-001","-2.8875980e-002","-2.7627763e-001","3.8367417e-001","-9.6676071e-001","-9.5766740e-001","-9.2642694e-001","-8.3146097e-002","-3.2856427e-002","-8.0761139e-002","-9.6757037e-001","-9.6219364e-001","-9.6875094e-001","-9.6381875e-001","-8.9706904e-001","-9.1217577e-001","-9.7470264e-001","-8.7460006e-001","-8.9525661e-001","-9.6126780e-001","-9.1864004e-001","-9.4437490e-001","-9.7331742e-001","-9.3874594e-001","-9.6506447e-001","-9.5906609e-001","-9.5193592e-001","-9.3137549e-001","-9.6913265e-001","-9.6188211e-001","-9.3136734e-001"
"129",22,"standing","2.7272881e-001","-3.2112056e-002","-8.9804562e-002","-9.0737660e-001","-7.6841167e-001","-8.1323599e-001","9.5862928e-001","-1.8542602e-001","9.8468546e-002","-9.9265864e-001","-9.2034078e-001","-9.5898598e-001","8.1111560e-002","5.7714658e-002","2.3534063e-002","-8.4086446e-001","-8.7631419e-001","-9.1703660e-001","-3.9919319e-002","-7.3895005e-002","6.9122959e-002","-8.5452596e-001","-8.6043609e-001","-8.8082829e-001","-1.0875073e-001","-4.4836858e-002","-4.7264864e-002","-8.9267866e-001","-9.5587310e-001","-9.4779496e-001","-8.7796435e-001","-7.9772209e-001","-8.4564910e-001","-9.2193454e-001","-7.6765844e-001","-8.0967511e-001","-8.4710143e-001","-8.7503932e-001","-9.0332546e-001","-8.4832276e-001","-8.8698988e-001","-9.3002843e-001","-8.5371168e-001","-9.0434534e-001","-9.0288183e-001","-8.5633807e-001","-8.3988333e-001","-8.8501952e-001"
"130",22,"walking","2.7621498e-001","-4.1082576e-002","-1.5921244e-001","1.4163459e-002","1.2535912e-001","-5.6056485e-002","9.4403653e-001","-2.4442648e-001","1.1472903e-001","-9.8353526e-001","-9.7789037e-001","-8.6403363e-001","1.3297283e-002","1.8947378e-001","-3.0491670e-001","1.7336532e-001","1.9717376e-001","-2.2707611e-001","2.2289326e-001","-2.7468683e-001","2.2472648e-002","-3.0389807e-001","-5.4649687e-001","-1.6678093e-001","1.7018097e-002","-4.4953786e-002","5.8139455e-002","-2.1580658e-001","-7.3763969e-001","-2.2360773e-001","2.3166854e-002","1.8577229e-001","-6.2037842e-002","1.0600455e-002","1.9822956e-002","-1.2928780e-001","1.4288065e-001","1.3807653e-001","-1.3925807e-001","1.0055158e-001","1.8220737e-001","-3.1405066e-001","-1.1043242e-001","-5.8425721e-001","-1.2024062e-001","-3.6530727e-001","-5.2777109e-001","-2.5874308e-001"
"131",22,"walking_downstairs","3.8014930e-001","-2.5599851e-002","-6.0792467e-002","3.9174623e-001","9.7848223e-002","-3.4368307e-001","9.1512024e-001","-2.1261387e-001","1.1345374e-001","-9.5110306e-001","-9.4192574e-001","-8.3495473e-001","-3.6618525e-001","5.3814904e-001","1.6256509e-001","7.9621191e-002","-6.6683215e-002","-4.4902955e-001","-5.1023483e-002","-1.0740694e-001","9.1886388e-002","-4.7266926e-001","-6.0614655e-001","-3.3512203e-001","-1.0592766e-001","-5.0137328e-002","2.5021333e-001","-3.1076287e-001","-6.7335271e-001","-3.6020918e-001","1.3493248e-001","9.3314101e-002","-3.3448652e-001","4.8073959e-001","3.0851594e-002","-4.0270850e-001","-8.1202715e-003","-8.8274352e-002","-3.7711035e-001","7.5642535e-002","-1.0747189e-001","-5.2122846e-001","-3.3380486e-001","-5.9678211e-001","-2.2527068e-001","-5.1672937e-001","-6.1479408e-001","-4.3616163e-001"
"132",22,"walking_upstairs","1.2878424e-001","-1.0777109e-001","-2.3036597e-001","9.7093099e-002","1.8020547e-001","-5.1999521e-003","9.4774192e-001","-3.0566266e-001","1.9890075e-002","-9.1371591e-001","-8.0290444e-001","-7.3843381e-001","-1.3860551e-002","2.5094682e-001","-3.5485266e-001","-9.3201110e-002","-1.2521851e-001","-4.9733884e-001","6.4199969e-001","-6.4311276e-001","-3.9654687e-002","-4.1595595e-001","-5.0382566e-001","-2.8742662e-001","8.8555197e-002","-1.7112621e-001","-1.6898991e-001","-4.3464512e-001","-7.2659431e-001","-5.3759830e-001","-1.4240514e-001","4.6340879e-002","-1.6608763e-001","1.7824512e-001","1.7204131e-001","1.9217515e-003","-1.4699985e-001","-1.2722859e-001","-4.8073543e-001","-1.1673552e-001","-1.8644385e-001","-5.1138677e-001","-2.9275781e-001","-5.3175716e-001","-3.1219191e-001","-4.5538897e-001","-4.9073746e-001","-3.4453114e-001"
"133",23,"laying","2.6379070e-001","-8.5546480e-002","-3.5752597e-002","-7.3014061e-001","-8.7687892e-001","-7.8013236e-001","-3.6352484e-001","4.6314262e-001","9.0036652e-001","-4.8201555e-001","-8.5574827e-001","-6.8036142e-001","2.5195822e-001","2.3746443e-002","-1.0785261e-001","-9.6444674e-001","-9.7399618e-001","-9.5508236e-001","5.0617754e-002","-4.8671887e-001","4.3428776e-001","-9.7499358e-001","-9.1871017e-001","-8.9426380e-001","-8.9269603e-002","1.0009307e-002","-1.0871000e-001","-9.6686145e-001","-9.5045658e-001","-9.7496581e-001","-7.6112024e-001","-9.4266375e-001","-8.4443379e-001","-7.1860031e-001","-8.5906417e-001","-7.6466823e-001","-9.6646822e-001","-9.7082140e-001","-9.4452346e-001","-9.6534089e-001","-9.8065791e-001","-9.6550304e-001","-9.6728937e-001","-9.1529979e-001","-9.0500244e-001","-9.7738844e-001","-9.2137164e-001","-9.0038130e-001"
"134",23,"sitting","2.1882692e-001","2.2987008e-002","8.0110957e-002","-9.5526849e-001","-8.7030342e-001","-7.0284972e-001","9.3389026e-001","1.6466880e-001","1.3582022e-001","-9.1683280e-001","-8.7986034e-001","-5.6757810e-001","8.8796407e-002","-4.1726756e-002","-8.1126572e-002","-9.3340101e-001","-9.3157823e-001","-9.2781161e-001","-5.7294283e-002","-1.4548077e-001","1.6910881e-001","-9.8347061e-001","-8.4118841e-001","-9.4448723e-001","-1.0642758e-001","-6.5249112e-002","-5.2770927e-002","-9.7533997e-001","-9.2323796e-001","-9.6323608e-001","-9.4589295e-001","-8.8681253e-001","-8.3203325e-001","-9.5950753e-001","-8.6929774e-001","-6.6779234e-001","-9.3437826e-001","-9.3119122e-001","-9.1236744e-001","-9.3832363e-001","-9.3704770e-001","-9.4349349e-001","-9.7535706e-001","-8.5517161e-001","-9.4026641e-001","-9.8618515e-001","-8.3412329e-001","-9.5089205e-001"
